user_id,journey_length,converted,revenue
U004417,2,0,0.0
U004418,1,0,0.0
U004419,5,0,0.0
U004420,3,1,2219.73
U004421,4,1,1899.16
U004422,4,1,2595.68
U004423,1,1,4438.68
U004424,1,0,0.0
U004425,1,0,0.0
U004426,2,0,0.0
U004427,3,1,3395.12
U004428,1,0,0.0
U004429,5,1,4719.09
U004430,2,0,0.0
U004431,2,0,0.0
U004432,5,0,0.0
U004433,3,0,0.0
U004434,2,0,0.0
U004435,3,1,4460.11
U004436,2,0,0.0
U004437,1,0,0.0
U004438,3,0,0.0
U004439,4,0,0.0
U004440,1,0,0.0
U004441,2,0,0.0
U004442,1,0,0.0
U004443,2,1,2384.51
U004444,1,1,4180.76
U004445,1,0,0.0
U004446,1,0,0.0
U004447,1,0,0.0
U004448,1,0,0.0
U004449,2,0,0.0
U004450,5,1,5019.45
U004451,1,0,0.0
U004452,1,0,0.0
U004453,3,0,0.0
U004454,4,1,2559.38
U004455,1,0,0.0
U004456,2,0,0.0
U004457,1,0,0.0
U004458,4,0,0.0
U004459,5,1,2400.86
U004460,1,0,0.0
U004461,1,0,0.0
U004462,1,0,0.0
U004463,1,0,0.0
U004464,4,0,0.0
U004465,1,1,3241.81
U004466,4,0,0.0
U004467,1,0,0.0
U004468,1,0,0.0
U004469,2,0,0.0
U004470,3,1,3493.17
U004471,3,0,0.0
U004472,3,0,0.0
U004473,1,0,0.0
U004474,3,0,0.0
U004475,1,1,2596.15
U004476,2,0,0.0
U004477,2,1,2203.98
U004478,3,1,2349.49
U004479,2,0,0.0
U004480,1,0,0.0
U004481,1,0,0.0
U004482,1,0,0.0
U004483,3,0,0.0
U004484,3,1,3702.43
U004485,1,0,0.0
U004486,4,0,0.0
U004487,1,0,0.0
U004488,3,0,0.0
U004489,3,0,0.0
U004490,5,0,0.0
U004491,5,0,0.0
U004492,1,0,0.0
U004493,1,0,0.0
U004494,2,0,0.0
U004495,4,0,0.0
U004496,5,0,0.0
U004497,1,0,0.0
U004498,1,0,0.0
U004499,3,1,1305.73
U004500,4,0,0.0
U004501,4,0,0.0
U004502,1,0,0.0
U004503,2,0,0.0
U004504,5,0,0.0
U004505,2,0,0.0
U004506,1,0,0.0
U004507,1,0,0.0
U004508,2,0,0.0
U004509,2,0,0.0
U004510,4,1,3343.09
U004511,4,0,0.0
U004512,4,0,0.0
U004513,1,0,0.0
U004514,4,0,0.0
U004515,1,0,0.0
U004516,2,0,0.0
U004517,3,0,0.0
U004518,2,1,4539.84
U004519,2,0,0.0
U004520,2,0,0.0
U004521,2,0,0.0
U004522,4,0,0.0
U004523,4,0,0.0
U004524,1,0,0.0
U004525,1,0,0.0
U004526,2,0,0.0
U004527,2,0,0.0
U004528,4,0,0.0
U004529,2,0,0.0
U004530,1,0,0.0
U004531,4,0,0.0
U004532,1,0,0.0
U004533,1,0,0.0
U004534,3,1,5036.82
U004535,4,0,0.0
U004536,1,0,0.0
U004537,2,0,0.0
U004538,1,0,0.0
U004539,3,0,0.0
U004540,1,0,0.0
U004541,3,0,0.0
U004542,3,0,0.0
U004543,1,0,0.0
U004544,1,0,0.0
U004545,2,0,0.0
U004546,1,0,0.0
U004547,2,0,0.0
U004548,4,1,3281.43
U004549,1,1,1037.39
U004550,2,0,0.0
U004551,2,0,0.0
U004552,5,0,0.0
U004553,4,0,0.0
U004554,4,1,2472.68
U004555,3,0,0.0
U004556,2,0,0.0
U004557,3,1,1683.48
U004558,3,0,0.0
U004559,2,0,0.0
U004560,3,0,0.0
U004561,1,0,0.0
U004562,5,1,2218.11
U004563,4,0,0.0
U004564,4,0,0.0
U004565,1,0,0.0
U004566,3,0,0.0
U004567,3,0,0.0
U004568,5,0,0.0
U004569,2,0,0.0
U004570,2,0,0.0
U004571,5,0,0.0
U004572,4,0,0.0
U004573,1,0,0.0
U004574,4,0,0.0
U004575,5,0,0.0
U004576,5,0,0.0
U004577,2,0,0.0
U004578,1,0,0.0
U004579,5,0,0.0
U004580,2,0,0.0
U004581,1,0,0.0
U004582,1,0,0.0
U004583,4,1,5952.84
U004584,4,0,0.0
U004585,1,0,0.0
U004586,3,0,0.0
U004587,3,0,0.0
U004588,4,0,0.0
U004589,3,0,0.0
U004590,3,0,0.0
U004591,1,0,0.0
U004592,1,0,0.0
U004593,3,0,0.0
U004594,1,0,0.0
U004595,1,0,0.0
U004596,2,0,0.0
U004597,1,0,0.0
U004598,5,0,0.0
U004599,1,0,0.0
U004600,2,0,0.0
U004601,4,0,0.0
U004602,2,0,0.0
U004603,2,0,0.0
U004604,2,0,0.0
U004605,1,0,0.0
U004606,2,0,0.0
U004607,1,0,0.0
U004608,2,1,3006.53
U004609,2,0,0.0
U004610,3,0,0.0
U004611,1,0,0.0
U004612,4,1,1800.05
U004613,3,0,0.0
U004614,1,0,0.0
U004615,3,0,0.0
U004616,2,0,0.0
U004617,3,0,0.0
U004618,1,0,0.0
U004619,2,0,0.0
U004620,2,0,0.0
U004621,2,0,0.0
U004622,1,0,0.0
U004623,4,0,0.0
U004624,1,0,0.0
U004625,3,0,0.0
U004626,1,0,0.0
U004627,5,0,0.0
U004628,1,1,2945.04
U004629,1,0,0.0
U004630,2,0,0.0
U004631,1,0,0.0
U004632,3,0,0.0
U004633,3,0,0.0
U004634,1,0,0.0
U004635,2,0,0.0
U004636,1,0,0.0
U004637,2,0,0.0
U004638,1,0,0.0
U004639,2,0,0.0
U004640,4,0,0.0
U004641,5,0,0.0
U004642,1,0,0.0
U004643,2,0,0.0
U004644,1,0,0.0
U004645,5,0,0.0
U004646,2,0,0.0
U004647,2,0,0.0
U004648,2,0,0.0
U004649,3,1,3507.31
U004650,3,0,0.0
U004651,2,0,0.0
U004652,2,0,0.0
U004653,2,0,0.0
U004654,5,0,0.0
U004655,2,0,0.0
U004656,2,0,0.0
U004657,2,0,0.0
U004658,3,0,0.0
U004659,4,0,0.0
U004660,3,0,0.0
U004661,1,0,0.0
U004662,1,0,0.0
U004663,1,0,0.0
U004664,3,0,0.0
U004665,2,0,0.0
U004666,2,0,0.0
U004667,2,0,0.0
U004668,2,0,0.0
U004669,3,0,0.0
U004670,1,0,0.0
U004671,1,0,0.0
U004672,4,0,0.0
U004673,1,0,0.0
U004674,4,0,0.0
U004675,1,0,0.0
U004676,2,1,3219.76
U004677,4,0,0.0
U004678,1,0,0.0
U004679,4,1,2938.65
U004680,2,0,0.0
U004681,2,0,0.0
U004682,2,0,0.0
U004683,2,0,0.0
U004684,1,0,0.0
U004685,5,1,3750.23
U004686,5,0,0.0
U004687,1,0,0.0
U004688,2,0,0.0
U004689,3,0,0.0
U004690,1,0,0.0
U004691,1,0,0.0
U004692,2,1,3818.11
U004693,2,0,0.0
U004694,1,0,0.0
U004695,3,0,0.0
U004696,3,1,5261.75
U004697,1,0,0.0
U004698,2,0,0.0
U004699,1,0,0.0
U004700,5,1,2097.87
U004701,5,0,0.0
U004702,2,0,0.0
U004703,1,0,0.0
U004704,4,0,0.0
U004705,2,0,0.0
U004706,2,1,2216.26
U004707,1,1,2199.87
U004708,3,0,0.0
U004709,3,0,0.0
U004710,5,1,3895.4
U004711,2,1,4806.39
U004712,2,0,0.0
U004713,2,0,0.0
U004714,5,1,4411.96
U004715,2,0,0.0
U004716,1,0,0.0
U004717,1,0,0.0
U004718,2,0,0.0
U004719,3,1,3851.33
U004720,1,0,0.0
U004721,1,0,0.0
U004722,3,0,0.0
U004723,2,0,0.0
U004724,1,0,0.0
U004725,2,0,0.0
U004726,5,0,0.0
U004727,2,0,0.0
U004728,1,0,0.0
U004729,1,0,0.0
U004730,1,0,0.0
U004731,3,0,0.0
U004732,4,1,6964.94
U004733,4,1,6087.51
U004734,1,0,0.0
U004735,1,0,0.0
U004736,4,0,0.0
U004737,1,0,0.0
U004738,5,0,0.0
U004739,4,1,2251.5
U004740,3,0,0.0
U004741,4,1,5095.25
U004742,4,1,2912.2
U004743,1,0,0.0
U004744,2,1,3517.19
U004745,5,0,0.0
U004746,5,0,0.0
U004747,1,0,0.0
U004748,1,0,0.0
U004749,5,0,0.0
U004750,4,1,3891.72
U004751,2,1,1978.61
U004752,2,0,0.0
U004753,2,0,0.0
U004754,1,0,0.0
U004755,3,1,3650.29
U004756,2,1,2275.53
U004757,1,0,0.0
U004758,1,0,0.0
U004759,3,1,4020.78
U004760,2,0,0.0
U004761,1,0,0.0
U004762,5,1,4965.74
U004763,1,1,3564.24
U004764,2,0,0.0
U004765,1,0,0.0
U004766,4,0,0.0
U004767,1,0,0.0
U004768,5,1,3070.86
U004769,3,0,0.0
U004770,1,0,0.0
U004771,3,1,5256.57
U004772,5,0,0.0
U004773,2,0,0.0
U004774,2,0,0.0
U004775,3,0,0.0
U004776,1,0,0.0
U004777,1,0,0.0
U004778,1,0,0.0
U004779,2,0,0.0
U004780,1,1,16396.96
U004781,3,0,0.0
U004782,3,0,0.0
U004783,4,1,3247.95
U004784,2,0,0.0
U004785,4,0,0.0
U004786,1,0,0.0
U004787,1,1,2030.83
U004788,3,0,0.0
U004789,1,0,0.0
U004790,1,0,0.0
U004791,1,0,0.0
U004792,2,1,5549.35
U004793,4,0,0.0
U004794,3,0,0.0
U004795,5,1,4711.16
U004796,3,0,0.0
U004797,4,1,2966.67
U004798,1,0,0.0
U004799,5,1,2294.64
U004800,1,0,0.0
U004801,4,0,0.0
U004802,1,0,0.0
U004803,1,0,0.0
U004804,2,0,0.0
U004805,1,0,0.0
U004806,3,0,0.0
U004807,1,0,0.0
U004808,1,0,0.0
U004809,1,0,0.0
U004810,2,0,0.0
U004811,1,0,0.0
U004812,1,0,0.0
U004813,1,0,0.0
U004814,3,0,0.0
U004815,4,0,0.0
U004816,1,0,0.0
U004817,1,1,3277.07
U004818,3,0,0.0
U004819,5,1,2118.17
U004820,1,0,0.0
U004821,3,0,0.0
U004822,3,0,0.0
U004823,2,0,0.0
U004824,1,0,0.0
U004825,2,0,0.0
U004826,3,1,1892.18
U004827,2,0,0.0
U004828,2,0,0.0
U004829,2,0,0.0
U004830,3,0,0.0
U004831,3,1,4915.55
U004832,2,0,0.0
U004833,4,1,2392.57
U004834,2,1,6055.69
U004835,4,1,2879.59
U004836,5,0,0.0
U004837,1,0,0.0
U004838,1,0,0.0
U004839,2,0,0.0
U004840,3,0,0.0
U004841,3,1,6171.9
U004842,5,1,5789.32
U004843,2,0,0.0
U004844,2,0,0.0
U004845,1,0,0.0
U004846,5,0,0.0
U004847,5,0,0.0
U004848,1,0,0.0
U004849,1,0,0.0
U004850,3,0,0.0
U004851,1,0,0.0
U004852,3,0,0.0
U004853,1,0,0.0
U004854,2,0,0.0
U004855,1,0,0.0
U004856,1,0,0.0
U004857,1,0,0.0
U004858,3,0,0.0
U004859,5,1,2425.63
U004860,4,1,2105.6
U004861,4,0,0.0
U004862,4,1,2178.67
U004863,3,0,0.0
U004864,1,0,0.0
U004865,3,1,3522.54
U004866,5,0,0.0
U004867,3,1,4153.05
U004868,3,0,0.0
U004869,5,0,0.0
U004870,2,0,0.0
U004871,2,0,0.0
U004872,1,0,0.0
U004873,1,0,0.0
U004874,2,0,0.0
U004875,2,0,0.0
U004876,5,0,0.0
U004877,3,0,0.0
U004878,4,0,0.0
U004879,2,0,0.0
U004880,3,0,0.0
U004881,2,1,4377.62
U004882,1,0,0.0
U004883,1,0,0.0
U004884,5,0,0.0
U004885,3,0,0.0
U004886,2,0,0.0
U004887,2,0,0.0
U004888,2,0,0.0
U004889,3,0,0.0
U004890,1,0,0.0
U004891,3,0,0.0
U004892,2,0,0.0
U004893,3,1,4056.96
U004894,4,0,0.0
U004895,1,1,2854.54
U004896,2,0,0.0
U004897,5,0,0.0
U004898,2,0,0.0
U004899,1,0,0.0
U004900,3,1,2477.54
U004901,1,0,0.0
U004902,1,0,0.0
U004903,1,0,0.0
U004904,2,0,0.0
U004905,5,0,0.0
U004906,4,0,0.0
U004907,4,0,0.0
U004908,2,0,0.0
U004909,1,0,0.0
U004910,3,0,0.0
U004911,1,0,0.0
U004912,2,0,0.0
U004913,4,0,0.0
U004914,1,0,0.0
U004915,1,0,0.0
U004916,2,0,0.0
U004917,2,0,0.0
U004918,1,0,0.0
U004919,1,0,0.0
U004920,2,1,3289.66
U004921,4,0,0.0
U004922,4,0,0.0
U004923,4,1,1578.61
U004924,4,0,0.0
U004925,1,0,0.0
U004926,3,0,0.0
U004927,1,0,0.0
U004928,1,0,0.0
U004929,2,0,0.0
U004930,1,0,0.0
U004931,3,1,3708.07
U004932,3,0,0.0
U004933,2,0,0.0
U004934,3,0,0.0
U004935,4,0,0.0
U004936,2,0,0.0
U004937,4,0,0.0
U004938,1,1,4603.99
U004939,1,0,0.0
U004940,4,0,0.0
U004941,2,0,0.0
U004942,2,0,0.0
U004943,2,0,0.0
U004944,4,0,0.0
U004945,1,0,0.0
U004946,2,0,0.0
U004947,2,0,0.0
U004948,4,0,0.0
U004949,5,1,2920.64
U004950,3,1,2517.55
U004951,4,0,0.0
U004952,2,0,0.0
U004953,1,0,0.0
U004954,1,0,0.0
U004955,3,0,0.0
U004956,3,0,0.0
U004957,1,0,0.0
U004958,3,0,0.0
U004959,4,0,0.0
U004960,2,0,0.0
U004961,1,0,0.0
U004962,2,0,0.0
U004963,3,0,0.0
U004964,2,0,0.0
U004965,3,0,0.0
U004966,2,0,0.0
U004967,2,0,0.0
U004968,1,0,0.0
U004969,1,0,0.0
U004970,1,0,0.0
U004971,1,0,0.0
U004972,1,0,0.0
U004973,2,1,4626.34
U004974,3,0,0.0
U004975,4,1,1703.69
U004976,2,0,0.0
U004977,1,0,0.0
U004978,4,0,0.0
U004979,3,0,0.0
U004980,3,0,0.0
U004981,1,0,0.0
U004982,1,0,0.0
U004983,1,0,0.0
U004984,2,0,0.0
U004985,3,0,0.0
U004986,2,1,2925.2
U004987,1,0,0.0
U004988,3,0,0.0
U004989,1,1,1915.39
U004990,2,0,0.0
U004991,2,1,4081.47
U004992,1,0,0.0
U004993,1,0,0.0
U004994,2,1,2255.09
U004995,3,0,0.0
U004996,1,0,0.0
U004997,2,0,0.0
U004998,3,1,2254.26
U004999,2,0,0.0
U005000,1,0,0.0
U005001,3,1,2410.05
U005002,1,1,3410.22
U005003,3,0,0.0
U005004,2,0,0.0
U005005,2,0,0.0
U005006,1,0,0.0
U005007,3,1,3175.56
U005008,3,0,0.0
U005009,2,0,0.0
U005010,4,1,3028.62
U005011,1,0,0.0
U005012,2,0,0.0
U005013,1,0,0.0
U005014,2,0,0.0
U005015,3,1,4196.87
U005016,4,0,0.0
U005017,1,0,0.0
U005018,3,0,0.0
U005019,2,0,0.0
U005020,5,0,0.0
U005021,1,0,0.0
U005022,3,0,0.0
U005023,2,0,0.0
U005024,3,0,0.0
U005025,2,0,0.0
U005026,1,0,0.0
U005027,4,0,0.0
U005028,5,0,0.0
U005029,5,1,3036.59
U005030,2,1,2231.72
U005031,2,0,0.0
U005032,2,0,0.0
U005033,2,0,0.0
U005034,1,0,0.0
U005035,1,0,0.0
U005036,1,0,0.0
U005037,1,0,0.0
U005038,5,0,0.0
U005039,2,0,0.0
U005040,2,0,0.0
U005041,2,0,0.0
U005042,5,0,0.0
U005043,2,0,0.0
U005044,3,1,2948.63
U005045,1,0,0.0
U005046,4,0,0.0
U005047,4,0,0.0
U005048,3,1,1784.67
U005049,1,0,0.0
U005050,5,1,3050.97
U005051,3,0,0.0
U005052,2,0,0.0
U005053,1,0,0.0
U005054,2,0,0.0
U005055,3,0,0.0
U005056,1,1,1812.38
U005057,1,0,0.0
U005058,2,0,0.0
U005059,2,0,0.0
U005060,5,0,0.0
U005061,1,0,0.0
U005062,1,0,0.0
U005063,2,0,0.0
U005064,1,0,0.0
U005065,5,1,3876.62
U005066,3,1,4876.28
U005067,1,0,0.0
U005068,3,0,0.0
U005069,4,0,0.0
U005070,1,0,0.0
U005071,1,0,0.0
U005072,2,0,0.0
U005073,3,0,0.0
U005074,1,0,0.0
U005075,3,0,0.0
U005076,3,0,0.0
U005077,2,0,0.0
U005078,1,0,0.0
U005079,4,0,0.0
U005080,4,0,0.0
U005081,4,0,0.0
U005082,3,0,0.0
U005083,3,1,5427.15
U005084,1,0,0.0
U005085,3,0,0.0
U005086,3,0,0.0
U005087,3,0,0.0
U005088,1,0,0.0
U005089,2,0,0.0
U005090,2,1,4099.36
U005091,3,0,0.0
U005092,1,0,0.0
U005093,4,1,4071.06
U005094,2,0,0.0
U005095,2,0,0.0
U005096,4,1,2659.0
U005097,2,0,0.0
U005098,1,0,0.0
U005099,1,0,0.0
U005100,2,1,2019.91
U005101,4,1,4124.08
U005102,1,0,0.0
U005103,3,0,0.0
U005104,1,1,3543.89
U005105,2,0,0.0
U005106,1,0,0.0
U005107,1,0,0.0
U005108,4,1,3670.93
U005109,2,0,0.0
U005110,1,0,0.0
U005111,5,1,4742.93
U005112,4,0,0.0
U005113,1,0,0.0
U005114,3,0,0.0
U005115,2,0,0.0
U005116,2,0,0.0
U005117,1,0,0.0
U005118,3,0,0.0
U005119,5,0,0.0
U005120,1,0,0.0
U005121,2,0,0.0
U005122,2,0,0.0
U005123,1,0,0.0
U005124,1,0,0.0
U005125,1,1,1917.45
U005126,3,0,0.0
U005127,2,0,0.0
U005128,1,0,0.0
U005129,1,0,0.0
U005130,5,0,0.0
U005131,1,0,0.0
U005132,4,0,0.0
U005133,3,0,0.0
U005134,2,0,0.0
U005135,1,0,0.0
U005136,1,0,0.0
U005137,1,0,0.0
U005138,2,0,0.0
U005139,1,0,0.0
U005140,4,0,0.0
U005141,5,0,0.0
U005142,2,0,0.0
U005143,2,1,2952.6
U005144,3,0,0.0
U005145,1,0,0.0
U005146,5,0,0.0
U005147,2,0,0.0
U005148,2,0,0.0
U005149,5,0,0.0
U005150,3,0,0.0
U005151,1,0,0.0
U005152,2,0,0.0
U005153,1,1,4068.71
U005154,5,1,2287.43
U005155,4,0,0.0
U005156,2,0,0.0
U005157,3,0,0.0
U005158,2,0,0.0
U005159,1,0,0.0
U005160,2,0,0.0
U005161,1,0,0.0
U005162,2,1,3903.99
U005163,1,0,0.0
U005164,3,0,0.0
U005165,1,0,0.0
U005166,1,0,0.0
U005167,3,0,0.0
U005168,5,0,0.0
U005169,1,0,0.0
U005170,1,0,0.0
U005171,2,0,0.0
U005172,3,0,0.0
U005173,2,1,2432.95
U005174,2,0,0.0
U005175,1,0,0.0
U005176,4,0,0.0
U005177,2,0,0.0
U005178,1,0,0.0
U005179,3,0,0.0
U005180,2,0,0.0
U005181,4,0,0.0
U005182,4,0,0.0
U005183,5,0,0.0
U005184,4,0,0.0
U005185,5,0,0.0
U005186,4,0,0.0
U005187,1,0,0.0
U005188,2,0,0.0
U005189,4,0,0.0
U005190,4,1,3131.53
U005191,2,0,0.0
U005192,2,1,3393.09
U005193,2,1,3575.14
U005194,2,0,0.0
U005195,1,0,0.0
U005196,4,1,2225.94
U005197,3,1,3493.29
U005198,3,1,4471.48
U005199,1,0,0.0
U005200,2,0,0.0
U005201,4,0,0.0
U005202,1,0,0.0
U005203,3,0,0.0
U005204,2,0,0.0
U005205,1,0,0.0
U005206,2,0,0.0
U005207,4,0,0.0
U005208,4,0,0.0
U005209,1,0,0.0
U005210,2,0,0.0
U005211,2,0,0.0
U005212,5,0,0.0
U005213,3,0,0.0
U005214,2,0,0.0
U005215,2,0,0.0
U005216,2,0,0.0
U005217,2,1,4830.43
U005218,4,0,0.0
U005219,1,0,0.0
U005220,3,1,2448.76
U005221,3,1,4945.71
U005222,2,0,0.0
U005223,1,0,0.0
U005224,2,0,0.0
U005225,3,0,0.0
U005226,3,0,0.0
U005227,1,0,0.0
U005228,1,0,0.0
U005229,4,1,1359.75
U005230,5,1,1760.49
U005231,1,0,0.0
U005232,2,0,0.0
U005233,1,0,0.0
U005234,1,0,0.0
U005235,3,0,0.0
U005236,3,0,0.0
U005237,4,0,0.0
U005238,1,0,0.0
U005239,1,0,0.0
U005240,5,0,0.0
U005241,4,1,3182.7
U005242,2,1,2557.92
U005243,1,0,0.0
U005244,3,1,1785.93
U005245,4,1,2449.59
U005246,2,1,3355.33
U005247,3,0,0.0
U005248,2,1,3541.27
U005249,4,0,0.0
U005250,4,0,0.0
U005251,1,0,0.0
U005252,2,0,0.0
U005253,3,0,0.0
U005254,2,0,0.0
U005255,3,1,3078.8
U005256,4,0,0.0
U005257,5,0,0.0
U005258,2,1,2929.17
U005259,3,0,0.0
U005260,2,0,0.0
U005261,3,0,0.0
U005262,3,0,0.0
U005263,1,0,0.0
U005264,3,0,0.0
U005265,2,0,0.0
U005266,4,0,0.0
U005267,5,0,0.0
U005268,3,0,0.0
U005269,3,0,0.0
U005270,1,0,0.0
U005271,4,0,0.0
U005272,1,0,0.0
U005273,1,0,0.0
U005274,1,0,0.0
U005275,1,0,0.0
U005276,1,0,0.0
U005277,1,1,5375.88
U005278,1,0,0.0
U005279,3,1,3881.36
U005280,5,1,3299.17
U005281,1,0,0.0
U005282,5,0,0.0
U005283,1,0,0.0
U005284,2,0,0.0
U005285,2,0,0.0
U005286,2,1,2723.31
U005287,1,0,0.0
U005288,1,0,0.0
U005289,2,0,0.0
U005290,2,0,0.0
U005291,1,1,3315.75
U005292,5,0,0.0
U005293,3,0,0.0
U005294,2,0,0.0
U005295,4,1,2006.81
U005296,2,0,0.0
U005297,1,0,0.0
U005298,5,0,0.0
U005299,2,0,0.0
U005300,2,0,0.0
U005301,2,0,0.0
U005302,5,1,2559.71
U005303,3,0,0.0
U005304,2,0,0.0
U005305,2,0,0.0
U005306,4,0,0.0
U005307,1,0,0.0
U005308,3,0,0.0
U005309,2,0,0.0
U005310,1,0,0.0
U005311,1,0,0.0
U005312,4,0,0.0
U005313,1,0,0.0
U005314,2,0,0.0
U005315,2,0,0.0
U005316,3,0,0.0
U005317,1,0,0.0
U005318,2,0,0.0
U005319,1,0,0.0
U005320,2,0,0.0
U005321,1,0,0.0
U005322,1,0,0.0
U005323,3,1,3501.6
U005324,3,0,0.0
U005325,2,0,0.0
U005326,1,0,0.0
U005327,3,0,0.0
U005328,1,0,0.0
U005329,2,0,0.0
U005330,4,0,0.0
U005331,1,0,0.0
U005332,1,1,1677.08
U005333,5,0,0.0
U005334,5,1,2733.11
U005335,1,0,0.0
U005336,2,0,0.0
U005337,2,0,0.0
U005338,1,0,0.0
U005339,1,1,2158.64
U005340,1,1,1705.35
U005341,2,0,0.0
U005342,4,1,3916.1
U005343,3,0,0.0
U005344,2,0,0.0
U005345,2,0,0.0
U005346,2,0,0.0
U005347,5,1,5354.55
U005348,1,0,0.0
U005349,2,0,0.0
U005350,1,0,0.0
U005351,1,0,0.0
U005352,1,0,0.0
U005353,4,0,0.0
U005354,2,0,0.0
U005355,4,0,0.0
U005356,1,0,0.0
U005357,3,0,0.0
U005358,1,0,0.0
U005359,1,0,0.0
U005360,1,0,0.0
U005361,2,0,0.0
U005362,3,0,0.0
U005363,1,0,0.0
U005364,1,1,3537.61
U005365,2,1,4552.26
U005366,3,0,0.0
U005367,4,0,0.0
U005368,3,0,0.0
U005369,5,0,0.0
U005370,3,0,0.0
U005371,4,0,0.0
U005372,4,0,0.0
U005373,3,0,0.0
U005374,4,0,0.0
U005375,2,0,0.0
U005376,4,0,0.0
U005377,1,1,3622.04
U005378,3,0,0.0
U005379,4,1,3061.77
U005380,5,0,0.0
U005381,1,0,0.0
U005382,4,0,0.0
U005383,2,0,0.0
U005384,1,0,0.0
U005385,3,1,2305.12
U005386,2,0,0.0
U005387,4,0,0.0
U005388,1,0,0.0
U005389,3,0,0.0
U005390,2,0,0.0
U005391,3,0,0.0
U005392,2,0,0.0
U005393,2,0,0.0
U005394,1,0,0.0
U005395,3,0,0.0
U005396,2,0,0.0
U005397,1,0,0.0
U005398,1,0,0.0
U005399,5,0,0.0
U005400,3,0,0.0
U005401,4,1,4586.61
U005402,1,0,0.0
U005403,1,0,0.0
U005404,1,0,0.0
U005405,1,0,0.0
U005406,2,0,0.0
U005407,5,0,0.0
U005408,4,0,0.0
U005409,3,0,0.0
U005410,1,0,0.0
U005411,4,0,0.0
U005412,1,0,0.0
U005413,3,0,0.0
U005414,1,0,0.0
U005415,4,0,0.0
U005416,3,0,0.0
U005417,4,0,0.0
U005418,5,1,1618.25
U005419,2,0,0.0
U005420,1,0,0.0
U005421,2,0,0.0
U005422,3,1,3521.78
U005423,1,0,0.0
U005424,2,1,1824.53
U005425,2,0,0.0
U005426,2,0,0.0
U005427,5,0,0.0
U005428,2,0,0.0
U005429,1,0,0.0
U005430,2,1,2088.45
U005431,1,0,0.0
U005432,4,0,0.0
U005433,4,0,0.0
U005434,3,0,0.0
U005435,1,0,0.0
U005436,1,0,0.0
U005437,3,1,5292.88
U005438,4,0,0.0
U005439,1,0,0.0
U005440,2,1,3730.79
U005441,1,0,0.0
U005442,3,0,0.0
U005443,4,0,0.0
U005444,5,0,0.0
U005445,2,0,0.0
U005446,3,1,2612.67
U005447,2,0,0.0
U005448,3,0,0.0
U005449,3,0,0.0
U005450,2,0,0.0
U005451,3,0,0.0
U005452,5,1,3749.78
U005453,3,0,0.0
U005454,4,0,0.0
U005455,4,0,0.0
U005456,2,0,0.0
U005457,2,0,0.0
U005458,2,0,0.0
U005459,1,0,0.0
U005460,3,0,0.0
U005461,1,0,0.0
U005462,3,0,0.0
U005463,3,0,0.0
U005464,1,0,0.0
U005465,1,0,0.0
U005466,4,0,0.0
U005467,2,1,4016.9
U005468,1,0,0.0
U005469,2,0,0.0
U005470,3,0,0.0
U005471,1,0,0.0
U005472,2,0,0.0
U005473,4,0,0.0
U005474,4,0,0.0
U005475,4,0,0.0
U005476,1,0,0.0
U005477,1,0,0.0
U005478,3,0,0.0
U005479,4,1,3854.68
U005480,3,1,1914.97
U005481,1,1,2679.83
U005482,1,0,0.0
U005483,4,0,0.0
U005484,1,0,0.0
U005485,2,1,2896.92
U005486,2,0,0.0
U005487,4,0,0.0
U005488,2,0,0.0
U005489,3,0,0.0
U005490,1,0,0.0
U005491,5,0,0.0
U005492,1,0,0.0
U005493,1,0,0.0
U005494,1,0,0.0
U005495,2,0,0.0
U005496,1,0,0.0
U005497,2,0,0.0
U005498,3,0,0.0
U005499,1,0,0.0
U005500,1,0,0.0
U005501,4,1,6894.54
U005502,2,1,4650.88
U005503,1,0,0.0
U005504,1,0,0.0
U005505,1,0,0.0
U005506,1,0,0.0
U005507,4,0,0.0
U005508,1,0,0.0
U005509,1,0,0.0
U005510,3,0,0.0
U005511,1,0,0.0
U005512,2,0,0.0
U005513,2,1,2257.03
U005514,4,0,0.0
U005515,1,0,0.0
U005516,1,0,0.0
U005517,2,1,1875.56
U005518,1,1,3281.42
U005519,3,0,0.0
U005520,3,0,0.0
U005521,3,0,0.0
U005522,3,0,0.0
U005523,3,0,0.0
U005524,3,0,0.0
U005525,2,0,0.0
U005526,2,0,0.0
U005527,4,0,0.0
U005528,1,0,0.0
U005529,1,0,0.0
U005530,2,0,0.0
U005531,1,0,0.0
U005532,1,0,0.0
U005533,2,1,3147.16
U005534,2,0,0.0
U005535,1,1,4753.61
U005536,2,0,0.0
U005537,1,0,0.0
U005538,4,0,0.0
U005539,4,1,3638.4
U005540,5,0,0.0
U005541,3,0,0.0
U005542,2,1,5309.83
U005543,4,0,0.0
U005544,4,1,4963.62
U005545,2,0,0.0
U005546,1,0,0.0
U005547,4,0,0.0
U005548,2,0,0.0
U005549,3,0,0.0
U005550,2,0,0.0
U005551,2,0,0.0
U005552,3,0,0.0
U005553,3,0,0.0
U005554,1,0,0.0
U005555,1,0,0.0
U005556,2,0,0.0
U005557,2,0,0.0
U005558,3,0,0.0
U005559,2,0,0.0
U005560,1,0,0.0
U005561,1,0,0.0
U005562,1,0,0.0
U005563,3,0,0.0
U005564,2,0,0.0
U005565,1,0,0.0
