user_id,touch_order,journey_length,channel,timestamp,cost,converted,revenue
U005042,1,5,Organic Search,2025-01-14 00:00:00,0.0,0,0.0
U005042,2,5,Email,2025-01-15 01:25:14,0.0,0,0.0
U005042,3,5,Email,2025-01-15 14:24:51,0.0,0,0.0
U005042,4,5,Direct,2025-01-15 16:29:22,0.0,0,0.0
U005042,5,5,Email,2025-01-16 18:07:45,0.0,0,0.0
U005043,1,2,Paid Social,2025-03-13 00:00:00,17.59,0,0.0
U005043,2,2,Paid Social,2025-03-14 12:24:21,12.44,0,0.0
U005044,1,3,Paid Social,2025-02-26 00:00:00,11.18,1,0.0
U005044,2,3,Referral,2025-02-26 21:22:36,0.0,1,0.0
U005044,3,3,Email,2025-02-27 07:52:38,0.0,1,2948.63
U005045,1,1,Direct,2025-01-18 00:00:00,0.0,0,0.0
U005046,1,4,Referral,2025-02-06 00:00:00,0.0,0,0.0
U005046,2,4,Referral,2025-02-06 18:17:59,0.0,0,0.0
U005046,3,4,Referral,2025-02-07 17:48:27,0.0,0,0.0
U005046,4,4,Organic Search,2025-02-08 02:14:18,0.0,0,0.0
U005047,1,4,Paid Search,2025-01-17 00:00:00,22.26,0,0.0
U005047,2,4,Paid Social,2025-01-17 22:04:11,4.65,0,0.0
U005047,3,4,Email,2025-01-19 05:23:05,0.0,0,0.0
U005047,4,4,Email,2025-01-20 18:13:17,0.0,0,0.0
U005048,1,3,Organic Search,2025-02-21 00:00:00,0.0,1,0.0
U005048,2,3,Email,2025-02-22 22:31:01,0.0,1,0.0
U005048,3,3,Direct,2025-02-23 10:47:53,0.0,1,1784.67
U005049,1,1,Direct,2025-01-22 00:00:00,0.0,0,0.0
U005050,1,5,Paid Search,2025-02-23 00:00:00,21.93,1,0.0
U005050,2,5,Direct,2025-02-25 03:52:40,0.0,1,0.0
U005050,3,5,Paid Social,2025-02-25 09:05:13,5.13,1,0.0
U005050,4,5,Paid Social,2025-02-25 15:09:41,21.13,1,0.0
U005050,5,5,Email,2025-02-28 18:17:43,0.0,1,3050.97
U005051,1,3,Direct,2025-03-24 00:00:00,0.0,0,0.0
U005051,2,3,Email,2025-03-24 07:59:47,0.0,0,0.0
U005051,3,3,Organic Search,2025-03-25 00:31:50,0.0,0,0.0
U005052,1,2,Organic Search,2025-02-25 00:00:00,0.0,0,0.0
U005052,2,2,Paid Search,2025-02-25 09:47:50,52.22,0,0.0
U005053,1,1,Paid Search,2025-01-11 00:00:00,24.42,0,0.0
U005054,1,2,Direct,2025-02-02 00:00:00,0.0,0,0.0
U005054,2,2,Direct,2025-02-02 15:18:07,0.0,0,0.0
U005055,1,3,Paid Search,2025-03-12 00:00:00,26.66,0,0.0
U005055,2,3,Referral,2025-03-12 00:26:13,0.0,0,0.0
U005055,3,3,Direct,2025-03-12 05:41:18,0.0,0,0.0
U005056,1,1,Direct,2025-01-24 00:00:00,0.0,1,1812.38
U005057,1,1,Direct,2025-02-26 00:00:00,0.0,0,0.0
U005058,1,2,Organic Search,2025-01-16 00:00:00,0.0,0,0.0
U005058,2,2,Organic Search,2025-01-16 16:40:05,0.0,0,0.0
U005059,1,2,Referral,2025-01-29 00:00:00,0.0,0,0.0
U005059,2,2,Paid Search,2025-01-30 00:31:19,24.97,0,0.0
U005060,1,5,Paid Social,2025-01-31 00:00:00,4.97,0,0.0
U005060,2,5,Display,2025-01-31 13:23:31,6.09,0,0.0
U005060,3,5,Paid Social,2025-02-01 04:06:42,15.66,0,0.0
U005060,4,5,Email,2025-02-04 18:10:20,0.0,0,0.0
U005060,5,5,Email,2025-02-05 04:07:26,0.0,0,0.0
U005061,1,1,Direct,2025-03-21 00:00:00,0.0,0,0.0
U005062,1,1,Email,2025-01-24 00:00:00,0.0,0,0.0
U005063,1,2,Direct,2025-02-21 00:00:00,0.0,0,0.0
U005063,2,2,Organic Search,2025-02-22 03:05:30,0.0,0,0.0
U005064,1,1,Email,2025-01-09 00:00:00,0.0,0,0.0
U005065,1,5,Paid Social,2025-02-25 00:00:00,9.12,1,0.0
U005065,2,5,Direct,2025-02-25 03:28:34,0.0,1,0.0
U005065,3,5,Email,2025-02-26 13:40:08,0.0,1,0.0
U005065,4,5,Organic Search,2025-02-26 14:46:52,0.0,1,0.0
U005065,5,5,Referral,2025-02-28 12:25:53,0.0,1,3876.62
U005066,1,3,Display,2025-02-28 00:00:00,1.13,1,0.0
U005066,2,3,Organic Search,2025-02-28 02:19:42,0.0,1,0.0
U005066,3,3,Direct,2025-02-28 09:34:48,0.0,1,4876.28
U005067,1,1,Direct,2025-03-02 00:00:00,0.0,0,0.0
U005068,1,3,Paid Social,2025-02-10 00:00:00,3.18,0,0.0
U005068,2,3,Referral,2025-02-11 03:40:52,0.0,0,0.0
U005068,3,3,Email,2025-02-12 04:31:41,0.0,0,0.0
U005069,1,4,Display,2025-01-17 00:00:00,1.45,0,0.0
U005069,2,4,Organic Search,2025-01-17 09:08:50,0.0,0,0.0
U005069,3,4,Display,2025-01-19 02:51:25,4.09,0,0.0
U005069,4,4,Email,2025-01-19 17:04:02,0.0,0,0.0
U005070,1,1,Paid Search,2025-02-04 00:00:00,27.02,0,0.0
U005071,1,1,Referral,2025-03-20 00:00:00,0.0,0,0.0
U005072,1,2,Paid Social,2025-02-02 00:00:00,4.87,0,0.0
U005072,2,2,Email,2025-02-02 02:29:15,0.0,0,0.0
U005073,1,3,Referral,2025-01-23 00:00:00,0.0,0,0.0
U005073,2,3,Referral,2025-01-23 12:45:52,0.0,0,0.0
U005073,3,3,Referral,2025-01-23 16:11:43,0.0,0,0.0
U005074,1,1,Direct,2025-03-09 00:00:00,0.0,0,0.0
U005075,1,3,Organic Search,2025-01-06 00:00:00,0.0,0,0.0
U005075,2,3,Referral,2025-01-06 14:50:37,0.0,0,0.0
U005075,3,3,Direct,2025-01-08 00:07:15,0.0,0,0.0
U005076,1,3,Organic Search,2025-01-09 00:00:00,0.0,0,0.0
U005076,2,3,Email,2025-01-09 06:08:07,0.0,0,0.0
U005076,3,3,Paid Search,2025-01-09 14:59:30,27.76,0,0.0
U005077,1,2,Paid Social,2025-02-28 00:00:00,26.21,0,0.0
U005077,2,2,Email,2025-03-04 12:22:36,0.0,0,0.0
U005078,1,1,Direct,2025-03-14 00:00:00,0.0,0,0.0
U005079,1,4,Display,2025-02-07 00:00:00,4.7,0,0.0
U005079,2,4,Referral,2025-02-07 02:27:05,0.0,0,0.0
U005079,3,4,Email,2025-02-08 08:23:16,0.0,0,0.0
U005079,4,4,Paid Search,2025-02-08 10:03:18,20.61,0,0.0
U005080,1,4,Display,2025-02-07 00:00:00,3.17,0,0.0
U005080,2,4,Paid Social,2025-02-07 05:26:34,9.12,0,0.0
U005080,3,4,Email,2025-02-07 14:37:55,0.0,0,0.0
U005080,4,4,Direct,2025-02-08 09:48:25,0.0,0,0.0
U005081,1,4,Referral,2025-02-09 00:00:00,0.0,0,0.0
U005081,2,4,Organic Search,2025-02-09 06:01:59,0.0,0,0.0
U005081,3,4,Referral,2025-02-09 23:07:53,0.0,0,0.0
U005081,4,4,Email,2025-02-10 00:58:56,0.0,0,0.0
U005082,1,3,Paid Social,2025-01-19 00:00:00,10.1,0,0.0
U005082,2,3,Organic Search,2025-01-20 07:35:25,0.0,0,0.0
U005082,3,3,Email,2025-01-22 01:48:49,0.0,0,0.0
U005083,1,3,Direct,2025-02-08 00:00:00,0.0,1,0.0
U005083,2,3,Referral,2025-02-08 15:51:02,0.0,1,0.0
U005083,3,3,Paid Search,2025-02-10 20:23:30,16.66,1,5427.15
U005084,1,1,Referral,2025-03-12 00:00:00,0.0,0,0.0
U005085,1,3,Organic Search,2025-02-15 00:00:00,0.0,0,0.0
U005085,2,3,Display,2025-02-16 15:02:01,5.63,0,0.0
U005085,3,3,Organic Search,2025-02-16 20:11:30,0.0,0,0.0
U005086,1,3,Referral,2025-03-12 00:00:00,0.0,0,0.0
U005086,2,3,Display,2025-03-12 09:59:28,2.96,0,0.0
U005086,3,3,Organic Search,2025-03-12 20:15:54,0.0,0,0.0
U005087,1,3,Organic Search,2025-01-11 00:00:00,0.0,0,0.0
U005087,2,3,Organic Search,2025-01-11 05:24:36,0.0,0,0.0
U005087,3,3,Paid Social,2025-01-11 06:05:22,7.71,0,0.0
U005088,1,1,Paid Social,2025-02-21 00:00:00,19.48,0,0.0
U005089,1,2,Paid Search,2025-03-07 00:00:00,33.97,0,0.0
U005089,2,2,Direct,2025-03-07 07:39:02,0.0,0,0.0
U005090,1,2,Paid Social,2025-03-19 00:00:00,18.05,1,0.0
U005090,2,2,Paid Search,2025-03-19 07:43:06,21.74,1,4099.36
U005091,1,3,Display,2025-01-16 00:00:00,4.8,0,0.0
U005091,2,3,Paid Social,2025-01-16 07:33:21,7.08,0,0.0
U005091,3,3,Direct,2025-01-17 09:18:00,0.0,0,0.0
U005092,1,1,Direct,2025-02-27 00:00:00,0.0,0,0.0
U005093,1,4,Paid Social,2025-01-06 00:00:00,10.58,1,0.0
U005093,2,4,Organic Search,2025-01-07 02:50:24,0.0,1,0.0
U005093,3,4,Display,2025-01-07 08:50:55,3.44,1,0.0
U005093,4,4,Display,2025-01-07 18:55:18,2.48,1,4071.06
U005094,1,2,Paid Social,2025-01-17 00:00:00,7.83,0,0.0
U005094,2,2,Organic Search,2025-01-17 03:52:57,0.0,0,0.0
U005095,1,2,Organic Search,2025-02-06 00:00:00,0.0,0,0.0
U005095,2,2,Direct,2025-02-06 23:06:49,0.0,0,0.0
U005096,1,4,Paid Social,2025-03-17 00:00:00,5.6,1,0.0
U005096,2,4,Organic Search,2025-03-17 00:08:19,0.0,1,0.0
U005096,3,4,Paid Search,2025-03-17 16:23:37,17.0,1,0.0
U005096,4,4,Paid Search,2025-03-17 22:49:05,76.12,1,2659.0
U005097,1,2,Referral,2025-03-17 00:00:00,0.0,0,0.0
U005097,2,2,Direct,2025-03-22 03:36:18,0.0,0,0.0
U005098,1,1,Direct,2025-01-29 00:00:00,0.0,0,0.0
U005099,1,1,Direct,2025-01-13 00:00:00,0.0,0,0.0
U005100,1,2,Referral,2025-03-02 00:00:00,0.0,1,0.0
U005100,2,2,Direct,2025-03-02 14:43:53,0.0,1,2019.91
U005101,1,4,Paid Social,2025-01-22 00:00:00,8.22,1,0.0
U005101,2,4,Paid Social,2025-01-23 02:45:33,6.24,1,0.0
U005101,3,4,Email,2025-01-23 10:46:44,0.0,1,0.0
U005101,4,4,Paid Search,2025-01-23 17:21:47,18.36,1,4124.08
U005102,1,1,Organic Search,2025-02-14 00:00:00,0.0,0,0.0
U005103,1,3,Display,2025-02-05 00:00:00,2.0,0,0.0
U005103,2,3,Email,2025-02-07 01:19:01,0.0,0,0.0
U005103,3,3,Email,2025-02-07 06:53:33,0.0,0,0.0
U005104,1,1,Paid Search,2025-02-14 00:00:00,22.19,1,3543.89
U005105,1,2,Referral,2025-01-05 00:00:00,0.0,0,0.0
U005105,2,2,Display,2025-01-05 08:04:05,2.0,0,0.0
U005106,1,1,Direct,2025-01-14 00:00:00,0.0,0,0.0
U005107,1,1,Paid Search,2025-03-20 00:00:00,23.43,0,0.0
U005108,1,4,Referral,2025-01-26 00:00:00,0.0,1,0.0
U005108,2,4,Direct,2025-01-26 04:22:47,0.0,1,0.0
U005108,3,4,Display,2025-01-26 04:49:31,3.65,1,0.0
U005108,4,4,Direct,2025-01-27 06:58:23,0.0,1,3670.93
U005109,1,2,Display,2025-02-26 00:00:00,3.38,0,0.0
U005109,2,2,Direct,2025-02-26 04:03:21,0.0,0,0.0
U005110,1,1,Direct,2025-01-04 00:00:00,0.0,0,0.0
U005111,1,5,Paid Social,2025-03-05 00:00:00,11.19,1,0.0
U005111,2,5,Paid Social,2025-03-06 12:25:32,8.11,1,0.0
U005111,3,5,Direct,2025-03-06 13:00:21,0.0,1,0.0
U005111,4,5,Email,2025-03-06 20:04:43,0.0,1,0.0
U005111,5,5,Organic Search,2025-03-08 05:22:41,0.0,1,4742.93
U005112,1,4,Referral,2025-01-03 00:00:00,0.0,0,0.0
U005112,2,4,Paid Search,2025-01-03 17:41:17,17.33,0,0.0
U005112,3,4,Display,2025-01-04 14:31:19,3.84,0,0.0
U005112,4,4,Paid Search,2025-01-06 05:58:56,16.74,0,0.0
U005113,1,1,Paid Search,2025-02-06 00:00:00,26.13,0,0.0
U005114,1,3,Referral,2025-01-31 00:00:00,0.0,0,0.0
U005114,2,3,Referral,2025-01-31 09:57:16,0.0,0,0.0
U005114,3,3,Paid Search,2025-02-01 04:33:35,29.98,0,0.0
U005115,1,2,Paid Social,2025-02-18 00:00:00,6.92,0,0.0
U005115,2,2,Paid Search,2025-02-19 00:00:21,38.8,0,0.0
U005116,1,2,Direct,2025-01-23 00:00:00,0.0,0,0.0
U005116,2,2,Organic Search,2025-01-24 09:31:00,0.0,0,0.0
U005117,1,1,Organic Search,2025-01-27 00:00:00,0.0,0,0.0
U005118,1,3,Referral,2025-02-25 00:00:00,0.0,0,0.0
U005118,2,3,Direct,2025-02-25 06:29:35,0.0,0,0.0
U005118,3,3,Direct,2025-02-26 06:50:27,0.0,0,0.0
U005119,1,5,Organic Search,2025-02-01 00:00:00,0.0,0,0.0
U005119,2,5,Organic Search,2025-02-01 04:49:40,0.0,0,0.0
U005119,3,5,Email,2025-02-01 06:11:13,0.0,0,0.0
U005119,4,5,Paid Search,2025-02-02 02:31:04,26.32,0,0.0
U005119,5,5,Direct,2025-02-04 19:45:17,0.0,0,0.0
U005120,1,1,Paid Search,2025-02-02 00:00:00,25.99,0,0.0
U005121,1,2,Referral,2025-02-01 00:00:00,0.0,0,0.0
U005121,2,2,Organic Search,2025-02-01 04:45:39,0.0,0,0.0
U005122,1,2,Direct,2025-01-29 00:00:00,0.0,0,0.0
U005122,2,2,Organic Search,2025-01-30 15:33:56,0.0,0,0.0
U005123,1,1,Paid Search,2025-03-02 00:00:00,35.61,0,0.0
U005124,1,1,Email,2025-02-08 00:00:00,0.0,0,0.0
U005125,1,1,Paid Search,2025-01-17 00:00:00,33.14,1,1917.45
U005126,1,3,Paid Social,2025-03-08 00:00:00,11.06,0,0.0
U005126,2,3,Paid Social,2025-03-08 07:44:14,5.02,0,0.0
U005126,3,3,Email,2025-03-09 04:30:41,0.0,0,0.0
U005127,1,2,Display,2025-01-23 00:00:00,3.09,0,0.0
U005127,2,2,Paid Search,2025-01-23 04:33:03,34.43,0,0.0
U005128,1,1,Paid Search,2025-03-09 00:00:00,41.47,0,0.0
U005129,1,1,Direct,2025-01-27 00:00:00,0.0,0,0.0
U005130,1,5,Organic Search,2025-02-13 00:00:00,0.0,0,0.0
U005130,2,5,Referral,2025-02-13 21:11:20,0.0,0,0.0
U005130,3,5,Email,2025-02-14 03:43:54,0.0,0,0.0
U005130,4,5,Referral,2025-02-14 03:58:55,0.0,0,0.0
U005130,5,5,Paid Search,2025-02-14 09:36:05,17.86,0,0.0
U005131,1,1,Organic Search,2025-01-25 00:00:00,0.0,0,0.0
U005132,1,4,Paid Search,2025-02-23 00:00:00,17.37,0,0.0
U005132,2,4,Display,2025-02-23 13:07:58,3.01,0,0.0
U005132,3,4,Organic Search,2025-02-25 14:37:28,0.0,0,0.0
U005132,4,4,Paid Search,2025-02-27 10:40:34,40.65,0,0.0
U005133,1,3,Paid Social,2025-03-06 00:00:00,23.36,0,0.0
U005133,2,3,Direct,2025-03-08 01:43:18,0.0,0,0.0
U005133,3,3,Direct,2025-03-09 05:07:58,0.0,0,0.0
U005134,1,2,Organic Search,2025-01-15 00:00:00,0.0,0,0.0
U005134,2,2,Display,2025-01-18 06:07:07,4.82,0,0.0
U005135,1,1,Email,2025-03-04 00:00:00,0.0,0,0.0
U005136,1,1,Paid Search,2025-01-21 00:00:00,17.93,0,0.0
U005137,1,1,Email,2025-03-13 00:00:00,0.0,0,0.0
U005138,1,2,Referral,2025-03-23 00:00:00,0.0,0,0.0
U005138,2,2,Direct,2025-03-23 23:43:17,0.0,0,0.0
U005139,1,1,Email,2025-03-24 00:00:00,0.0,0,0.0
U005140,1,4,Organic Search,2025-03-21 00:00:00,0.0,0,0.0
U005140,2,4,Referral,2025-03-21 02:22:11,0.0,0,0.0
U005140,3,4,Direct,2025-03-21 22:54:17,0.0,0,0.0
U005140,4,4,Paid Social,2025-03-23 22:10:57,14.74,0,0.0
U005141,1,5,Organic Search,2025-01-25 00:00:00,0.0,0,0.0
U005141,2,5,Paid Search,2025-01-25 16:25:13,35.1,0,0.0
U005141,3,5,Paid Search,2025-01-27 02:08:50,28.57,0,0.0
U005141,4,5,Paid Search,2025-01-27 08:02:18,27.81,0,0.0
U005141,5,5,Referral,2025-01-27 12:36:33,0.0,0,0.0
U005142,1,2,Display,2025-02-03 00:00:00,4.24,0,0.0
U005142,2,2,Direct,2025-02-03 10:36:46,0.0,0,0.0
U005143,1,2,Paid Social,2025-01-10 00:00:00,10.82,1,0.0
U005143,2,2,Direct,2025-01-10 15:28:54,0.0,1,2952.6
U005144,1,3,Paid Social,2025-03-18 00:00:00,10.1,0,0.0
U005144,2,3,Paid Social,2025-03-18 22:05:38,6.82,0,0.0
U005144,3,3,Email,2025-03-19 11:44:00,0.0,0,0.0
U005145,1,1,Direct,2025-01-31 00:00:00,0.0,0,0.0
U005146,1,5,Paid Search,2025-02-25 00:00:00,23.87,0,0.0
U005146,2,5,Direct,2025-02-25 00:38:11,0.0,0,0.0
U005146,3,5,Referral,2025-02-25 02:33:56,0.0,0,0.0
U005146,4,5,Display,2025-02-25 14:45:16,4.0,0,0.0
U005146,5,5,Email,2025-02-26 21:26:08,0.0,0,0.0
U005147,1,2,Paid Social,2025-03-09 00:00:00,3.75,0,0.0
U005147,2,2,Direct,2025-03-10 02:18:31,0.0,0,0.0
U005148,1,2,Paid Search,2025-03-15 00:00:00,18.58,0,0.0
U005148,2,2,Paid Search,2025-03-15 02:42:09,49.51,0,0.0
U005149,1,5,Paid Social,2025-03-05 00:00:00,4.79,0,0.0
U005149,2,5,Referral,2025-03-05 04:38:48,0.0,0,0.0
U005149,3,5,Referral,2025-03-05 09:16:24,0.0,0,0.0
U005149,4,5,Referral,2025-03-06 07:48:12,0.0,0,0.0
U005149,5,5,Organic Search,2025-03-07 12:17:49,0.0,0,0.0
U005150,1,3,Paid Social,2025-02-22 00:00:00,23.41,0,0.0
U005150,2,3,Email,2025-02-22 02:45:13,0.0,0,0.0
U005150,3,3,Paid Search,2025-02-24 01:59:16,28.47,0,0.0
U005151,1,1,Organic Search,2025-01-30 00:00:00,0.0,0,0.0
U005152,1,2,Paid Social,2025-02-24 00:00:00,5.33,0,0.0
U005152,2,2,Direct,2025-02-24 03:41:50,0.0,0,0.0
U005153,1,1,Organic Search,2025-01-02 00:00:00,0.0,1,4068.71
U005154,1,5,Display,2025-01-04 00:00:00,1.56,1,0.0
U005154,2,5,Direct,2025-01-04 10:54:30,0.0,1,0.0
U005154,3,5,Paid Social,2025-01-04 14:08:01,14.7,1,0.0
U005154,4,5,Organic Search,2025-01-05 00:15:49,0.0,1,0.0
U005154,5,5,Display,2025-01-05 13:02:36,1.95,1,2287.43
U005155,1,4,Organic Search,2025-03-11 00:00:00,0.0,0,0.0
U005155,2,4,Organic Search,2025-03-13 21:03:41,0.0,0,0.0
U005155,3,4,Direct,2025-03-14 21:30:49,0.0,0,0.0
U005155,4,4,Paid Search,2025-03-16 02:18:57,19.55,0,0.0
U005156,1,2,Paid Social,2025-02-02 00:00:00,16.77,0,0.0
U005156,2,2,Paid Search,2025-02-03 12:49:48,44.97,0,0.0
U005157,1,3,Paid Social,2025-02-01 00:00:00,10.7,0,0.0
U005157,2,3,Direct,2025-02-03 02:34:45,0.0,0,0.0
U005157,3,3,Display,2025-02-04 18:52:53,1.21,0,0.0
U005158,1,2,Referral,2025-01-07 00:00:00,0.0,0,0.0
U005158,2,2,Organic Search,2025-01-07 01:22:26,0.0,0,0.0
U005159,1,1,Email,2025-02-10 00:00:00,0.0,0,0.0
U005160,1,2,Paid Social,2025-02-26 00:00:00,11.86,0,0.0
U005160,2,2,Direct,2025-02-26 05:10:28,0.0,0,0.0
U005161,1,1,Paid Search,2025-02-24 00:00:00,28.59,0,0.0
U005162,1,2,Referral,2025-02-19 00:00:00,0.0,1,0.0
U005162,2,2,Email,2025-02-19 05:48:15,0.0,1,3903.99
U005163,1,1,Direct,2025-02-19 00:00:00,0.0,0,0.0
U005164,1,3,Display,2025-01-07 00:00:00,6.69,0,0.0
U005164,2,3,Email,2025-01-07 11:03:23,0.0,0,0.0
U005164,3,3,Paid Social,2025-01-07 15:26:24,10.51,0,0.0
U005165,1,1,Paid Search,2025-01-05 00:00:00,21.14,0,0.0
U005166,1,1,Paid Search,2025-03-16 00:00:00,28.74,0,0.0
U005167,1,3,Organic Search,2025-02-22 00:00:00,0.0,0,0.0
U005167,2,3,Referral,2025-02-23 11:01:59,0.0,0,0.0
U005167,3,3,Paid Search,2025-02-24 04:46:03,29.74,0,0.0
U005168,1,5,Paid Social,2025-01-25 00:00:00,12.87,0,0.0
U005168,2,5,Direct,2025-01-26 08:48:24,0.0,0,0.0
U005168,3,5,Email,2025-01-26 19:12:11,0.0,0,0.0
U005168,4,5,Display,2025-01-28 10:31:38,4.13,0,0.0
U005168,5,5,Direct,2025-01-29 09:49:26,0.0,0,0.0
U005169,1,1,Email,2025-01-14 00:00:00,0.0,0,0.0
U005170,1,1,Referral,2025-02-20 00:00:00,0.0,0,0.0
U005171,1,2,Direct,2025-02-26 00:00:00,0.0,0,0.0
U005171,2,2,Direct,2025-02-26 01:23:31,0.0,0,0.0
U005172,1,3,Display,2025-01-16 00:00:00,2.67,0,0.0
U005172,2,3,Referral,2025-01-16 18:42:11,0.0,0,0.0
U005172,3,3,Referral,2025-01-17 10:23:20,0.0,0,0.0
U005173,1,2,Display,2025-03-04 00:00:00,3.14,1,0.0
U005173,2,2,Paid Search,2025-03-04 20:53:20,21.65,1,2432.95
U005174,1,2,Referral,2025-03-18 00:00:00,0.0,0,0.0
U005174,2,2,Organic Search,2025-03-18 22:19:35,0.0,0,0.0
U005175,1,1,Paid Social,2025-03-01 00:00:00,7.3,0,0.0
U005176,1,4,Organic Search,2025-01-22 00:00:00,0.0,0,0.0
U005176,2,4,Email,2025-01-22 18:23:26,0.0,0,0.0
U005176,3,4,Paid Social,2025-01-23 23:28:04,13.54,0,0.0
U005176,4,4,Direct,2025-01-24 01:00:47,0.0,0,0.0
U005177,1,2,Display,2025-03-09 00:00:00,1.17,0,0.0
U005177,2,2,Email,2025-03-09 11:44:36,0.0,0,0.0
U005178,1,1,Paid Search,2025-01-22 00:00:00,26.26,0,0.0
U005179,1,3,Referral,2025-02-03 00:00:00,0.0,0,0.0
U005179,2,3,Display,2025-02-07 03:50:45,2.62,0,0.0
U005179,3,3,Paid Search,2025-02-07 10:53:10,36.48,0,0.0
U005180,1,2,Paid Social,2025-03-07 00:00:00,3.85,0,0.0
U005180,2,2,Referral,2025-03-07 00:18:50,0.0,0,0.0
U005181,1,4,Organic Search,2025-01-20 00:00:00,0.0,0,0.0
U005181,2,4,Paid Search,2025-01-22 23:03:08,25.2,0,0.0
U005181,3,4,Display,2025-01-23 07:16:44,2.9,0,0.0
U005181,4,4,Paid Social,2025-01-23 14:27:38,14.54,0,0.0
U005182,1,4,Display,2025-03-20 00:00:00,1.05,0,0.0
U005182,2,4,Direct,2025-03-20 05:52:39,0.0,0,0.0
U005182,3,4,Paid Social,2025-03-21 01:20:59,8.83,0,0.0
U005182,4,4,Referral,2025-03-21 12:23:49,0.0,0,0.0
U005183,1,5,Display,2025-03-21 00:00:00,1.6,0,0.0
U005183,2,5,Referral,2025-03-22 02:46:34,0.0,0,0.0
U005183,3,5,Organic Search,2025-03-22 14:13:43,0.0,0,0.0
U005183,4,5,Display,2025-03-23 02:31:19,18.18,0,0.0
U005183,5,5,Paid Search,2025-03-25 06:44:08,27.14,0,0.0
U005184,1,4,Organic Search,2025-03-06 00:00:00,0.0,0,0.0
U005184,2,4,Display,2025-03-06 07:22:37,7.54,0,0.0
U005184,3,4,Direct,2025-03-06 17:33:36,0.0,0,0.0
U005184,4,4,Referral,2025-03-07 17:48:58,0.0,0,0.0
U005185,1,5,Paid Search,2025-01-09 00:00:00,23.86,0,0.0
U005185,2,5,Referral,2025-01-11 17:27:37,0.0,0,0.0
U005185,3,5,Paid Search,2025-01-11 18:15:46,30.46,0,0.0
U005185,4,5,Paid Search,2025-01-13 02:18:24,26.79,0,0.0
U005185,5,5,Display,2025-01-13 07:47:49,3.41,0,0.0
U005186,1,4,Display,2025-01-09 00:00:00,3.05,0,0.0
U005186,2,4,Paid Social,2025-01-09 08:23:12,9.65,0,0.0
U005186,3,4,Organic Search,2025-01-09 14:38:35,0.0,0,0.0
U005186,4,4,Organic Search,2025-01-12 07:56:25,0.0,0,0.0
U005187,1,1,Paid Search,2025-01-11 00:00:00,57.82,0,0.0
U005188,1,2,Organic Search,2025-03-18 00:00:00,0.0,0,0.0
U005188,2,2,Email,2025-03-20 11:43:09,0.0,0,0.0
U005189,1,4,Display,2025-01-22 00:00:00,6.99,0,0.0
U005189,2,4,Referral,2025-01-22 21:34:53,0.0,0,0.0
U005189,3,4,Organic Search,2025-01-22 23:05:39,0.0,0,0.0
U005189,4,4,Paid Search,2025-01-23 03:09:54,31.32,0,0.0
U005190,1,4,Paid Social,2025-02-25 00:00:00,10.28,1,0.0
U005190,2,4,Paid Social,2025-02-25 01:42:34,17.96,1,0.0
U005190,3,4,Display,2025-02-25 03:25:05,4.27,1,0.0
U005190,4,4,Direct,2025-02-26 02:36:28,0.0,1,3131.53
U005191,1,2,Email,2025-01-18 00:00:00,0.0,0,0.0
U005191,2,2,Organic Search,2025-01-18 17:51:03,0.0,0,0.0
U005192,1,2,Paid Social,2025-03-01 00:00:00,6.73,1,0.0
U005192,2,2,Paid Search,2025-03-01 18:38:02,34.44,1,3393.09
U005193,1,2,Organic Search,2025-02-04 00:00:00,0.0,1,0.0
U005193,2,2,Direct,2025-02-05 00:18:02,0.0,1,3575.14
U005194,1,2,Paid Social,2025-02-21 00:00:00,5.83,0,0.0
U005194,2,2,Paid Social,2025-02-23 18:08:40,5.9,0,0.0
U005195,1,1,Direct,2025-01-18 00:00:00,0.0,0,0.0
U005196,1,4,Organic Search,2025-01-28 00:00:00,0.0,1,0.0
U005196,2,4,Referral,2025-01-31 02:15:12,0.0,1,0.0
U005196,3,4,Paid Search,2025-01-31 12:18:45,30.78,1,0.0
U005196,4,4,Organic Search,2025-02-04 20:29:38,0.0,1,2225.94
U005197,1,3,Display,2025-02-22 00:00:00,9.05,1,0.0
U005197,2,3,Organic Search,2025-02-22 03:19:36,0.0,1,0.0
U005197,3,3,Direct,2025-02-23 17:04:34,0.0,1,3493.29
U005198,1,3,Display,2025-01-11 00:00:00,2.09,1,0.0
U005198,2,3,Paid Search,2025-01-11 13:35:01,38.12,1,0.0
U005198,3,3,Paid Search,2025-01-13 19:33:23,14.15,1,4471.48
U005199,1,1,Email,2025-02-25 00:00:00,0.0,0,0.0
U005200,1,2,Organic Search,2025-01-19 00:00:00,0.0,0,0.0
U005200,2,2,Email,2025-01-19 22:45:02,0.0,0,0.0
U005201,1,4,Organic Search,2025-01-06 00:00:00,0.0,0,0.0
U005201,2,4,Paid Social,2025-01-07 12:01:54,4.51,0,0.0
U005201,3,4,Direct,2025-01-08 04:35:42,0.0,0,0.0
U005201,4,4,Display,2025-01-08 19:09:43,12.27,0,0.0
U005202,1,1,Organic Search,2025-01-19 00:00:00,0.0,0,0.0
U005203,1,3,Paid Social,2025-02-15 00:00:00,6.17,0,0.0
U005203,2,3,Paid Search,2025-02-15 18:04:22,22.44,0,0.0
U005203,3,3,Direct,2025-02-15 21:30:47,0.0,0,0.0
